,Titulo,Final_score,Criteria_scores,Out_degrees,In_degrees,Clustering_coefficient,ASP,ASPW
5548,Título: Fogo contra fogo,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1686746987951808,1.1686746987951808,0.0065930388219544835,9.010431971789597,9.010431971789597
5549,"Título: Fim da segregação, fim da violência",550.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.3333333333333333,1.3333333333333333,0.0032019704433497538,8.4473402833467,8.792568831863138
5550,Título: Erros do passado,"
											8										","{'Competência 1': 2.0, 'Competência 2': 1.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 2.0}",1.3012048192771084,1.3012048192771084,0.011736130379690308,8.840581839553336,9.24243314722304
5551,Título: Falsa segurança,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3333333333333333,1.3333333333333333,0.005999312328498315,9.6996699669967,10.311104639875753
5552,Título: Estrupo coletivo: A culpa foi da vitima?*,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2625,1.2625,0.021600378787878786,7.629430379746835,7.629430379746835
5553,Título: Estatuto do Desarmamento: um exemplo de contrato social,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.375,1.375,0.0035264691021238094,9.66197096456693,10.444205216535433
5554,Título: Estado desenvolvido,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2282608695652173,1.2282608695652173,0.007905807023312861,8.770903010033445,9.038700430004777
5555,Título: Esta não é a solução,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2,1.2,0.0,11.200500417014178,11.794495412844038
5556,Título: Epidemia Brasileira,900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.5740740740740742,1.5740740740740742,0.012951326007572974,6.357217030114226,6.5993423329871925
5557,Título: Ensinamentos Pitagóricos,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3675213675213675,1.3675213675213675,0.0017841153006924206,8.35919540229885,8.905540819333924
5558,Título: Engatilhar não é solução,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3972602739726028,1.3972602739726028,0.00755523638568989,9.39111950873878,10.002692489371752
5559,Título: Educação a arma certa.*,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.358695652173913,1.358695652173913,0.004729794494287248,7.589106545628285,7.909818442427138
5560,Título: Disparando a paz,950.0,"{'Competência 1': 200.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3557046979865772,1.3557046979865772,0.010923856046682666,8.426627970252131,8.476237982949392
5561,Título: DIREITO DE ESCOLHA,650.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2647058823529411,1.2647058823529411,0.003885257806826435,11.181518151815181,11.373131430790139
5562,Título: Democracia ou ditadura camuflada?,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.3846153846153846,1.3846153846153846,0.006923076923076923,6.653125,7.055288461538462
5563,Título: Desarmamento: a melhor solução!,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.4188034188034189,1.4188034188034189,0.0012566137566137566,8.91615089890952,10.069039198349543
5564,Título: Defender-se ou combater?,950.0,"{'Competência 1': 200.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1515151515151516,1.1515151515151516,0.0030363155363155366,15.13265306122449,15.859410430839002
5565,Título: Da revolução: as armas,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2016129032258065,1.2016129032258065,0.004078537949505691,11.083071072646211,11.696498819826909
5566,"Título: Cidadão sem arma, cidadão sem vida.*",800.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.3310810810810811,1.3310810810810811,0.004173122963738093,10.480924802353373,10.915195808052951
5567,Título: Causas e consequências do porte de armas pela população civil,550.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2272727272727273,1.2272727272727273,0.016414141414141416,9.228671328671329,9.228671328671329
5568,Título: Armas: Segurança ou insegurança?,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.4395604395604396,1.4395604395604396,0.008222884577873027,6.832722832722832,7.532234432234432
5569,Título: Barbárie social em questão no Brasil,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3783783783783783,1.3783783783783783,0.003614037989037989,8.266914874057731,8.633756205184776
5570,Título: Armas:  ter ou não ter?,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2040816326530612,1.2040816326530612,0.0,9.13749211024616,9.231432779297286
5571,Título: Armas: monopólio versus liberalização,900.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2198581560283688,1.2198581560283688,0.00035460992907801415,12.20177304964539,13.127304964539007
5572,Título: Armas nas mãos certas,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.5444444444444445,1.5444444444444445,0.009879577926819242,7.3153558052434455,7.63083645443196
5573,Título: Armas :ter ou não ter?Eis a questão,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2738095238095237,1.2738095238095237,0.0,9.471026965002869,10.196069994262766
5574,Título: Porte de arma pela população civil: garantia do direito de legitima* defesa,700.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.4166666666666667,1.4166666666666667,0.0058519711718921725,9.030322128851541,10.291456582633053
5575,Título: Armas,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2790697674418605,1.2790697674418605,0.0002535424161051156,8.623970445736434,9.104106104651162
5576,Título: Armamento da população: problema ou solução?,650.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2307692307692308,1.2307692307692308,0.001987432023149907,9.173813734158562,9.721190686707928
5577,Título: Armamento civil problema ou solução?*,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.369047619047619,1.369047619047619,0.010808767951625095,8.852122776821572,9.085197934595525
5578,Título: Armamento civil,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2421875,1.2421875,0.0009183824958206588,11.509781003937007,12.553764763779528
5579,Título: Arma* que matam,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.225,1.225,0.0,8.855696202531645,9.628164556962025
5580,"Título: Arma na mão, tiro no pé.*",900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1864406779661016,1.1864406779661016,0.010066591504672847,12.018759959437926,12.35933652035347
5581,Título: Armamento e defesa,600.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2935779816513762,1.2935779816513762,0.004912537992691762,8.704892966360855,8.883622154264357
5582,Título: Arma de fogo não é sinônimo de segurança,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2747252747252746,1.2747252747252746,0.0035767493346425708,9.992429792429792,10.637118437118437
5583,Título: Menos Violência,550.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4772727272727273,1.4772727272727273,0.0010759040136130984,6.426985370950888,6.851880877742946
5584,Título: Ameaça constante,650.0,"{'Competência 1': 50.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3433734939759037,1.3433734939759037,0.0015028367438005995,9.043994158451989,9.923877327491786
5585,Título: A sociedade armada.*,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.309278350515464,1.309278350515464,0.008994043198243687,8.453286082474227,8.883591065292096
5586,Título: A segurança em suas próprias mãos,650.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3703703703703705,1.3703703703703705,0.0,7.281635802469136,9.633333333333333
5587,Título: Agressão Destrutiva,800.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1407407407407408,1.1407407407407408,0.0,13.188999447208403,13.293034825870647
5588,Título: A População Civil  e  o uso do  Porte de Armas*,550.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.170731707317073,1.170731707317073,0.0024390243902439024,12.704004817825956,12.704004817825956
5589,Título: A luta é pelo desarmamento,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1573033707865168,1.1573033707865168,0.011394798431204988,11.190755873340143,11.585291113381
5590,Título: A legalização das armas será a solução para (a) sociedade civil?,750.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2190476190476192,1.2190476190476192,0.0,10.636172161172162,10.636172161172162
5591,Título: A eficiência do Estatuto,900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2765957446808511,1.2765957446808511,0.005762411347517731,9.652482269503546,10.646762754518416
5592,Título: A arma é a educação,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3495934959349594,1.3495934959349594,0.0046466946499038935,9.715180594428896,10.059776089564174
5593,Título: A adversidade à paz,850.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2380952380952381,1.2380952380952381,0.0003380364491475603,11.759492063492063,12.796190476190477
5594,Título:   Porte de armas e criminalidade no Brasil,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3111111111111111,1.3111111111111111,0.0005756778506366156,9.24207240948814,9.55243445692884
5595,"Título: “Segurança pública, dever do Estado, direito e responsabilidade de todos. ”",700.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2575757575757576,1.2575757575757576,0.0069090377440369525,9.586946386946387,10.438461538461539
5596,Título: É possível liberar o porte de armas de fogo,800.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.5421686746987953,1.5421686746987953,0.007017558509158025,6.296503085512783,6.582721128416104
5597,[redação sem título],600.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2457627118644068,1.2457627118644068,0.003608334010777298,11.698681732580038,12.097348978704911
5598,[redação sem título],650.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.7009345794392523,1.7009345794392523,0.002019082674369824,6.321724563569036,8.303032974783989
5599,[redação sem título],750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 150.0}",1.2551020408163265,1.2551020408163265,0.0020448655652737287,9.18167473174837,9.59678098043341
5600,[redação sem título],900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.4315068493150684,1.4315068493150684,0.001729642719709394,8.000188946622579,8.574161549362305
5601,[redação sem título],600.0,"{'Competência 1': 50.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2053571428571428,1.2053571428571428,0.0,12.46742277992278,13.09274453024453
5602,[redação sem título],950.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2016806722689075,1.2016806722689075,0.0,11.906138726677112,12.470730665147414
5603,Título:  Brasil armado,900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.4945054945054945,1.4945054945054945,0.006769947173906875,7.48986568986569,8.413553113553114
5604,[redação sem título],650.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.4455445544554455,1.4455445544554455,0.0018435384243599157,7.551287128712871,9.573267326732672
5605,[redação sem título],950.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2946428571428572,1.2946428571428572,0.009150428885671075,9.707207207207206,10.312660875160875
5606,[redação sem título],550.0,"{'Competência 1': 50.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4649122807017543,1.4649122807017543,0.006938388099509859,7.473917093619003,7.970190964136004
5607,Título: Insegurança armada,800.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2403846153846154,1.2403846153846154,0.0023843573299685717,9.32580283793876,10.19100074682599
5608,[redação sem título],650.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2142857142857142,1.2142857142857142,0.028011529287039493,9.808857563644015,9.808857563644015
5609,[redação sem título],950.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.4682539682539681,1.4682539682539681,0.0018919062389427842,7.759619047619047,9.099174603174603
5610,[redação sem título],900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2604166666666667,1.2604166666666667,0.0021412037037037038,9.562280701754386,10.189802631578948
5611,[redação sem título],900.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3773584905660377,1.3773584905660377,0.007848423033493103,8.15004492362983,8.463432165318958
5612,[redação sem título],850.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2916666666666667,1.2916666666666667,0.0029387125220458553,9.658053221288515,9.812605042016807
5613,[redação sem título],650.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.322314049586777,1.322314049586777,0.0017906336088154274,10.815289256198348,12.166873278236915
5614,[redação sem título],650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.376923076923077,1.376923076923077,0.0010279829210516358,9.793082886106141,11.140250447227192
5615,[redação sem título],700.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3277310924369747,1.3277310924369747,0.0025545782516102253,8.218985899444524,8.496083179034326
5616,[redação sem título],850.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2033898305084745,1.2033898305084745,0.0,11.68810662031001,12.255685933652035
5617,[redação sem título],700.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.303921568627451,1.303921568627451,0.011812737915679092,8.385264997087944,8.480877499514657
5618,Título: A posse armas de fogo não pode ser banalizada,900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3410852713178294,1.3410852713178294,0.0034663262376440672,8.184714147286822,8.88874757751938
5619,[redação sem título],650.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4705882352941178,1.4705882352941178,0.006688798988027351,7.886768266628685,9.068793619142573
5620,Título: Esporte: um grande agente transformador,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3118279569892473,1.3118279569892473,0.0027911947182941675,7.679172510518934,7.970780738662927
5621,Título: Esporte: Sinônimo de saúde e bem-estar,600.0,"{'Competência 1': 50.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.4273504273504274,1.4273504273504274,0.0020673770673770675,8.891541408782787,9.8894783377542
5622,Título: Esporte: elemento de transformação social,1000.0,"{'Competência 1': 200.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2777777777777777,1.2777777777777777,0.0023856764928193498,9.671873015873016,9.912571428571429
5623,Título: Esporte: educação e inclusão,750.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.188118811881188,1.188118811881188,0.0,10.049306930693069,10.305940594059406
5624,Título: Esporte: benefícios imensuráveis,750.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.263157894736842,1.263157894736842,0.002923976608187135,9.325964912280702,9.847543859649123
5625,"Título: Esporte,uma possível solução para um mundo melhor",700.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3608247422680413,1.3608247422680413,0.000670002664073061,6.8964776632302405,7.191580756013746
5626,"Título: Esporte,sinônimo de aprendizado e oportunidade",800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2444444444444445,1.2444444444444445,0.003148148148148148,8.655555555555555,9.020973782771536
5627,Título: Esporte x Sedentarismo,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2105263157894737,1.2105263157894737,0.0,11.604636591478696,14.264097744360901
5628,Título: Esporte venerável ferramenta da humanidade*,900.0,"{'Competência 1': 100.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3162393162393162,1.3162393162393162,0.003241040005745888,9.222885352195696,9.572649572649572
5629,Título: Esporte sem miséria,700.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.4270833333333333,1.4270833333333333,0.015475525985385492,8.023684210526316,8.569736842105263
5630,Título: Esporte em questão,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.213740458015267,1.213740458015267,0.0,12.811274221961245,13.615795654726952
5631,Título: esporte e seus beneficios,700.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3103448275862069,1.3103448275862069,0.007998084291187741,8.920839580209895,9.551949025487257
5632,Título: Esporte e seus benefícios,850.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3157894736842106,1.3157894736842106,0.005701754385964913,9.402575587905934,10.0484882418813
5633,Título: Esporte e saúde,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2727272727272727,1.2727272727272727,0.0026437847866419293,8.934552289815448,9.462747778537253
5634,Título: Esporte e cooperação,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.3098591549295775,1.3098591549295775,0.005980326402861616,8.365191146881287,9.169416498993964
5635,Título: Esporte Direito de Todos,600.0,"{'Competência 1': 50.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.5210084033613445,1.5210084033613445,0.005743151173047807,8.82274604757157,10.296966244124768
5636,Título: Esporte como instrumento de manutenção social,900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3423423423423424,1.3423423423423424,0.0005079093169996921,8.058394758394758,8.278624078624079
5637,Título: Esporte é vida,950.0,"{'Competência 1': 200.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2905982905982907,1.2905982905982907,0.0,9.245947539050988,9.412761567933982
5638,Título: ESPORTE É UNIÃO,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.369047619047619,1.369047619047619,0.005654761904761905,8.702094090648307,9.709122203098106
5639,Título: Esporte é saúde.*,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3577235772357723,1.3577235772357723,0.002739567250819785,10.179594828735173,10.999933359989338
5640,Título: Democracia no Brasil,"
											5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 0.5}",1.4552845528455285,1.4552845528455285,0.005360479011716185,7.1533386645341865,7.460282553645208
5641,[redação sem título],800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1092436974789917,1.1092436974789917,0.004233511586452763,20.7669847600057,21.085671556758296
5642,Título: Esporte é saúde,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2666666666666666,1.2666666666666666,0.0067857142857142855,10.995855855855856,12.123603603603604
5643,Título: Em Busca da realização dos sonhos,650.0,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2777777777777777,1.2777777777777777,0.005288552975786882,9.555305867665417,9.658302122347067
5644,Título: Espírito Esportivo,700.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.28125,1.28125,0.0,7.000248015873016,7.178819444444445
5645,Título: Em busca da qualidade de vida,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.12,1.12,0.0,16.75981981981982,17.286486486486485
5646,[redação sem título],600.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.1375,1.1375,0.0009375,11.451107594936708,11.82895569620253
5647,"Título: Desigualdade social, como podemos mudá-la?",0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.2608695652173914,1.2608695652173914,0.003079710144927536,8.717271858576206,8.82596751075012
5648,Título: Com esporte garantindo o equilíbrio da vida,850.0,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1933701657458564,1.1933701657458564,0.0016114180478821363,12.79073050951504,13.052332719459791
5649,Título: Como exercitar?,650.0,"{'Competência 1': 50.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2705882352941176,1.2705882352941176,0.005914333627413865,9.654341736694677,10.269607843137255
5650,Título: Caráter esportivo,650.0,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2195121951219512,1.2195121951219512,0.0,11.367810900331225,12.261367058115026
5651,Título: Atividades,800.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1470588235294117,1.1470588235294117,0.01639373698197228,13.99922345175694,13.99922345175694
5652,Título: Esporte como ferramenta de renovação,0.0,"{'Competência 1': 0.0, 'Competência 2': 0.0, 'Competência 3': 0.0, 'Competência 4': 0.0, 'Competência 5': 0.0}",1.3203125,1.3203125,0.011237938058209659,11.657418799212598,12.636934055118111
5653,"Título: Boa performance, com respeito às regras",900.0,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1938775510204083,1.1938775510204083,0.012518221574344022,12.456553755522828,12.842625710077845
5654,Título: Benefícios da prática esportiva,700.0,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2212389380530972,1.2212389380530972,0.0,11.463337547408344,11.857300884955752
